gene_name,uniprot,hgnc_symbol,ensembl
RLN3,Q8WXF3,RLN3,ENSG00000171136
CLEC2B,Q92478,CLEC2B,ENSG00000110852
CCL17,Q92583,CCL17,ENSG00000102970
SORL1,Q92673,SORL1,ENSG00000137642
NECTIN2,Q92692,NECTIN2,ENSG00000130202
ESR2,Q92731,ESR2,ENSG00000140009
RORB,Q92753,RORB,ENSG00000198963
FRZB,Q92765,FRZB,ENSG00000162998
SEMA4D,Q92854,SEMA4D,ENSG00000187764
GLG1,Q92896,GLG1,ENSG00000090863
TNFRSF14,Q92956,TNFRSF14,ENSG00000157873
TNFRSF14,Q92956,TNFRSF14,ENSG00000273936
TNFRSF25,Q93038,TNFRSF25,ENSG00000215788
WNT2B,Q93097,WNT2B,ENSG00000134245
WNT8B,Q93098,WNT8B,ENSG00000075290
TSLP,Q969D9,TSLP,ENSG00000145777
UCN3,Q969E3,UCN3,ENSG00000178473
MCHR2,Q969V1,MCHR2,ENSG00000152034
ADIPOR1,Q96A54,ADIPOR1,ENSG00000159346
COL26A1,Q96A83,COL26A1,ENSG00000160963
PTH2,Q96A98,PTH2,ENSG00000142538
ESAM,Q96AP7,ESAM,ENSG00000149564
NXNL1,Q96CM4,NXNL1,ENSG00000171773
KLRG1,Q96E93,KLRG1,ENSG00000139187
IL17RA,Q96F46,IL17RA,ENSG00000177663
SFRP2,Q96HF1,SFRP2,ENSG00000145423
SIGLEC10,Q96LC7,SIGLEC10,ENSG00000142512
TAFA4,Q96LR4,TAFA4,ENSG00000163377
ROBO3,Q96MS0,ROBO3,ENSG00000154134
KREMEN1,Q96MU8,KREMEN1,ENSG00000183762
NECTIN4,Q96NY8,NECTIN4,ENSG00000143217
COL21A1,Q96P44,COL21A1,ENSG00000124749
CATSPER2,Q96P56,CATSPER2,ENSG00000166762
GNRHR2,Q96P88,GNRHR2,ENSG00000211451
IL17F,Q96PD4,IL17F,ENSG00000112116
HHIP,Q96QV1,HHIP,ENSG00000164161
NR1H4,Q96RI1,NR1H4,ENSG00000012504
TNFRSF13C,Q96RJ3,TNFRSF13C,ENSG00000159958
UCN2,Q96RP3,UCN2,ENSG00000145040
NODAL,Q96S42,NODAL,ENSG00000156574
GPHA2,Q96T91,GPHA2,ENSG00000149735
CSF3R,Q99062,CSF3R,ENSG00000119535
HBEGF,Q99075,HBEGF,ENSG00000113070
NELL2,Q99435,NELL2,ENSG00000184613
NOTCH4,Q99466,NOTCH4,ENSG00000223355
NOTCH4,Q99466,NOTCH4,ENSG00000238196
NOTCH4,Q99466,NOTCH4,ENSG00000204301
NOTCH4,Q99466,NOTCH4,ENSG00000234876
SORT1,Q99523,SORT1,ENSG00000134243
GPER1,Q99527,GPER1,ENSG00000164850
CCL13,Q99616,CCL13,ENSG00000181374
OSMR,Q99650,OSMR,ENSG00000145623
IL12RB2,Q99665,IL12RB2,ENSG00000081985
MCHR1,Q99705,MCHR1,ENSG00000128285
COL12A1,Q99715,COL12A1,ENSG00000111799
CCL19,Q99731,CCL19,ENSG00000172724
NRTN,Q99748,NRTN,ENSG00000171119
CMKLR1,Q99788,CMKLR1,ENSG00000174600
RARRES2,Q99969,RARRES2,ENSG00000106538
OMD,Q99983,OMD,ENSG00000127083
SEMA3C,Q99985,SEMA3C,ENSG00000075223
DHRS9,Q9BPW9,DHRS9,ENSG00000073737
PDCD1LG2,Q9BQ51,PDCD1LG2,ENSG00000197646
SPX,Q9BT56,SPX,ENSG00000134548
BOC,Q9BWV1,BOC,ENSG00000144857
JAM3,Q9BX67,JAM3,ENSG00000166086
STRA6,Q9BX79,STRA6,ENSG00000137868
LGR4,Q9BXB1,LGR4,ENSG00000205213
AMN,Q9BXJ7,AMN,ENSG00000166126
RSPO3,Q9BXY4,RSPO3,ENSG00000146374
CADM1,Q9BY67,CADM1,ENSG00000182985
ULBP3,Q9BZM4,ULBP3,ENSG00000131019
ULBP2,Q9BZM5,ULBP2,ENSG00000131015
ULBP1,Q9BZM6,ULBP1,ENSG00000111981
CD244,Q9BZW8,CD244,ENSG00000122223
SIGLEC1,Q9BZZ2,SIGLEC1,ENSG00000088827
SEMA4C,Q9C0C4,SEMA4C,ENSG00000168758
PDGFD,Q9GZP0,PDGFD,ENSG00000170962
NMUR2,Q9GZQ4,NMUR2,ENSG00000132911
WNT10A,Q9GZT5,WNT10A,ENSG00000135925
FGF23,Q9GZV9,FGF23,ENSG00000118972
IL22,Q9GZX6,IL22,ENSG00000127318
GFRA4,Q9GZZ7,GFRA4,ENSG00000125861
WNT8A,Q9H1J5,WNT8A,ENSG00000061492
WNT5B,Q9H1J7,WNT5B,ENSG00000111186
IL25,Q9H293,IL25,ENSG00000166090
CXCL16,Q9H2A7,CXCL16,ENSG00000161921
SEMA6A,Q9H2E6,SEMA6A,ENSG00000092421
CLEC4M,Q9H2X3,CLEC4M,ENSG00000104938
HRH4,Q9H3N8,HRH4,ENSG00000134489
SEMA4A,Q9H3S1,SEMA4A,ENSG00000196189
FZD8,Q9H461,FZD8,ENSG00000177283
DPEP2,Q9H4A9,DPEP2,ENSG00000167261
DPEP3,Q9H4B8,DPEP3,ENSG00000141096
EPB41L1,Q9H4G0,EPB41L1,ENSG00000088367
IGFLR1,Q9H665,IGFLR1,ENSG00000126246
CATSPERB,Q9H7T0,CATSPERB,ENSG00000274338
CATSPERB,Q9H7T0,CATSPERB,ENSG00000133962
PTGES2,Q9H7Z7,PTGES2,ENSG00000148334
IL1RL2,Q9HB29,IL1RL2,ENSG00000115598
NTN4,Q9HB63,NTN4,ENSG00000074527
NMUR1,Q9HB89,NMUR1,ENSG00000171596
IL21,Q9HBE4,IL21,ENSG00000138684
IL21R,Q9HBE5,IL21R,ENSG00000103522
LGR6,Q9HBX8,LGR6,ENSG00000133067
RXFP1,Q9HBX9,RXFP1,ENSG00000171509
PROK2,Q9HC23,PROK2,ENSG00000163421
CRLF2,Q9HC73,CRLF2,ENSG00000205755
ROBO2,Q9HCK4,ROBO2,ENSG00000185008
PLXNA4,Q9HCM2,PLXNA4,ENSG00000221866
FGF22,Q9HCT0,FGF22,ENSG00000070388
CD209,Q9NNX6,CD209,ENSG00000090659
TNFRSF12A,Q9NP84,TNFRSF12A,ENSG00000006327
FGF20,Q9NP95,FGF20,ENSG00000078579
ACKR4,Q9NPB9,ACKR4,ENSG00000129048
LTB4R2,Q9NPC1,LTB4R2,ENSG00000213906
LTB4R2,Q9NPC1,LTB4R2,ENSG00000285203
IL23A,Q9NPF7,IL23A,ENSG00000110944
FZD3,Q9NPG1,FZD3,ENSG00000104290
IL1RAP,Q9NPH3,IL1RAP,ENSG00000196083
IL26,Q9NPH9,IL26,ENSG00000111536
NECTIN3,Q9NQS3,NECTIN3,ENSG00000177707
GDF3,Q9NR23,GDF3,ENSG00000184344
DLL4,Q9NR61,DLL4,ENSG00000128917
TLR8,Q9NR97,TLR8,ENSG00000101916
PDGFC,Q9NRA1,PDGFC,ENSG00000145431
CCL28,Q9NRJ3,CCL28,ENSG00000151882
IL17RB,Q9NRM6,IL17RB,ENSG00000056736
HEBP1,Q9NRV9,HEBP1,ENSG00000013583
CYSLTR2,Q9NS75,CYSLTR2,ENSG00000152207
FGF21,Q9NSA1,FGF21,ENSG00000105550
RXFP3,Q9NSD7,RXFP3,ENSG00000182631
RXFP3,Q9NSD7,RXFP3,ENSG00000277069
SEMA4G,Q9NTN9,SEMA4G,ENSG00000095539
DLL3,Q9NYJ7,DLL3,ENSG00000090932
IL20,Q9NYY1,IL20,ENSG00000162891
PODXL2,Q9NZ53,PODXL2,ENSG00000114631
TREM2,Q9NZC2,TREM2,ENSG00000095970
IL37,Q9NZH6,IL37,ENSG00000125571
IL36B,Q9NZH7,IL36B,ENSG00000136696
IL36G,Q9NZH8,IL36G,ENSG00000136688
CD274,Q9NZQ7,CD274,ENSG00000120217
KLRF1,Q9NZS2,KLRF1,ENSG00000150045
IL17C,Q9P0M4,IL17C,ENSG00000124391
IFNK,Q9P0W0,IFNK,ENSG00000147896
SIRPG,Q9P1W8,SIRPG,ENSG00000089012
COL20A1,Q9P218,COL20A1,ENSG00000101203
C5AR2,Q9P296,C5AR2,ENSG00000134830
GALP,Q9UBC7,GALP,ENSG00000197487
XCL2,Q9UBD3,XCL2,ENSG00000143185
CLCF1,Q9UBD9,CLCF1,ENSG00000175505
IL36RN,Q9UBH0,IL36RN,ENSG00000136695
HCST,Q9UBK5,HCST,ENSG00000126264
DHCR7,Q9UBM7,DHCR7,ENSG00000172893
TNFRSF10D,Q9UBN6,TNFRSF10D,ENSG00000173530
DKK2,Q9UBU2,DKK2,ENSG00000155011
GHRL,Q9UBU3,GHRL,ENSG00000157017
WNT16,Q9UBV4,WNT16,ENSG00000002745
KL,Q9UEF7,KL,ENSG00000133116
SUSD2,Q9UGT4,SUSD2,ENSG00000099994
IL36A,Q9UHA7,IL36A,ENSG00000136694
IL19,Q9UHD0,IL19,ENSG00000142224
TAC3,Q9UHF0,TAC3,ENSG00000166863
IL20RA,Q9UHF4,IL20RA,ENSG00000016402
CLEC2D,Q9UHP7,CLEC2D,ENSG00000069493
PLXNA1,Q9UIW2,PLXNA1,ENSG00000114554
GDF2,Q9UK05,GDF2,ENSG00000263761
PILRA,Q9UKJ1,PILRA,ENSG00000085514
UTS2R,Q9UKP6,UTS2R,ENSG00000181408
ITGA11,Q9UKX5,ITGA11,ENSG00000137809
CDH7,Q9ULB5,CDH7,ENSG00000081138
PLXNB3,Q9ULL4,PLXNB3,ENSG00000198753
FZD4,Q9ULV1,FZD4,ENSG00000174804
FZD10,Q9ULW2,FZD10,ENSG00000111432
APLN,Q9ULZ1,APLN,ENSG00000171388
NOTCH3,Q9UM47,NOTCH3,ENSG00000074181
ALK,Q9UM73,ALK,ENSG00000171094
COL17A1,Q9UMD9,COL17A1,ENSG00000065618
TNFSF18,Q9UNG2,TNFSF18,ENSG00000120337
PROCR,Q9UNN8,PROCR,ENSG00000101000
FZD1,Q9UP38,FZD1,ENSG00000157240
TFR2,Q9UP52,TFR2,ENSG00000106327
JAG2,Q9Y219,JAG2,ENSG00000184916
CCL26,Q9Y258,CCL26,ENSG00000006606
ANGPT4,Q9Y264,ANGPT4,ENSG00000101280
CYSLTR1,Q9Y271,CYSLTR1,ENSG00000173198
TNFSF13B,Q9Y275,TNFSF13B,ENSG00000102524
GPR55,Q9Y2T6,GPR55,ENSG00000135898
DAGLA,Q9Y4D2,DAGLA,ENSG00000134780
PLXND1,Q9Y4D7,PLXND1,ENSG00000004399
CCL27,Q9Y4X3,CCL27,ENSG00000213927
HRH3,Q9Y5N1,HRH3,ENSG00000101180
INSL5,Q9Y5Q6,INSL5,ENSG00000172410
TNFRSF18,Q9Y5U5,TNFRSF18,ENSG00000186891
WIF1,Q9Y5W5,WIF1,ENSG00000156076
PTGDR2,Q9Y5Y4,PTGDR2,ENSG00000183134
F11R,Q9Y624,F11R,ENSG00000158769
PTCH2,Q9Y6C5,PTCH2,ENSG00000117425
WNT6,Q9Y6F9,WNT6,ENSG00000115596
ROBO1,Q9Y6N7,ROBO1,ENSG00000169855
TNFRSF11A,Q9Y6Q6,TNFRSF11A,ENSG00000141655
ICOS,Q9Y6W8,ICOS,ENSG00000163600
FCAR,P24071,FCAR,ENSG00000276985
CHL1,O00533,CHL1,ENSG00000134121
LILRA2,Q8N149,LILRA2,ENSG00000274000
FCAR,P24071,FCAR,ENSG00000275564
CDCP1,Q9H5V8,CDCP1,ENSG00000163814
CD320,Q9NPF0,CD320,ENSG00000167775
FCAR,P24071,FCAR,ENSG00000276858
LILRB5,O75023,LILRB5,ENSG00000277414
FCAR,P24071,FCAR,ENSG00000275269
VASN,Q6EMK4,VASN,ENSG00000168140
GP6,Q9HCN6,GP6,ENSG00000277439
FCAR,P24071,FCAR,ENSG00000273738
LILRB5,O75023,LILRB5,ENSG00000274311
APLP2,Q06481,APLP2,ENSG00000084234
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000274143
KIR2DS4,P43632,KIR2DS4,ENSG00000276395
MOSPD2,Q8NHP6,MOSPD2,ENSG00000130150
FCAR,P24071,FCAR,ENSG00000278415
SLC3A2,P08195,SLC3A2,ENSG00000168003
NT5E,P21589,NT5E,ENSG00000135318
LYVE1,Q9Y5Y7,LYVE1,ENSG00000133800
SDC2,P34741,SDC2,ENSG00000169439
VASN,Q6EMK4,VASN,ENSG00000274334
LILRB3,O75022,LILRB3,ENSG00000275019
LILRB5,O75023,LILRB5,ENSG00000273991
CLSTN1,O94985,CLSTN1,ENSG00000171603
SEMA4B,Q9NPR2,SEMA4B,ENSG00000185033
BTN3A1,O00481,BTN3A1,ENSG00000026950
KIR2DS4,P43632,KIR2DS4,ENSG00000274957
FCRL1,Q96LA6,FCRL1,ENSG00000163534
FCAR,P24071,FCAR,ENSG00000186431
OSCAR,Q8IYS5,OSCAR,ENSG00000275736
FCER1A,P12319,FCER1A,ENSG00000179639
KIR2DS4,P43632,KIR2DS4,ENSG00000275731
NOMO2,Q5JPE7,NOMO2,ENSG00000185164
GP6,Q9HCN6,GP6,ENSG00000088053
IGSF8,Q969P0,IGSF8,ENSG00000162729
LILRA2,Q8N149,LILRA2,ENSG00000278634
KIR2DS4,P43632,KIR2DS4,ENSG00000276154
CD300LF,Q8TDQ1,CD300LF,ENSG00000186074
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274639
NRCAM,Q92823,NRCAM,ENSG00000091129
SLAMF6,Q96DU3,SLAMF6,ENSG00000162739
CD248,Q9HCU0,CD248,ENSG00000174807
KIR2DS4,P43632,KIR2DS4,ENSG00000274406
MCAM,P43121,MCAM,ENSG00000076706
CD93,Q9NPY3,CD93,ENSG00000125810
ADGRE2,Q9UHX3,ADGRE2,ENSG00000127507
CEACAM4,O75871,CEACAM4,ENSG00000274131
SLITRK4,Q8IW52,SLITRK4,ENSG00000179542
KIR2DS4,P43632,KIR2DS4,ENSG00000274947
PTPRF,P10586,PTPRF,ENSG00000142949
KIR2DS4,P43632,KIR2DS4,ENSG00000276634
ITM2A,O43736,ITM2A,ENSG00000078596
CCDC47,Q96A33,CCDC47,ENSG00000108588
CEACAM4,O75871,CEACAM4,ENSG00000105352
KIR2DS4,P43632,KIR2DS4,ENSG00000275353
SEMA6B,Q9H3T3,SEMA6B,ENSG00000167680
DDR2,Q16832,DDR2,ENSG00000162733
TMEM132A,Q24JP5,TMEM132A,ENSG00000006118
TMED2,Q15363,TMED2,ENSG00000086598
LILRB3,O75022,LILRB3,ENSG00000274587
FCAR,P24071,FCAR,ENSG00000275136
KIAA1324,Q6UXG2,KIAA1324,ENSG00000116299
M6PR,P20645,M6PR,ENSG00000003056
MPZL1,O95297,MPZL1,ENSG00000197965
OSCAR,Q8IYS5,OSCAR,ENSG00000170909
KIR2DS4,P43632,KIR2DS4,ENSG00000276885
LILRB5,O75023,LILRB5,ENSG00000278437
ATP1B1,P05026,ATP1B1,ENSG00000143153
SDC4,P31431,SDC4,ENSG00000124145
FCAR,P24071,FCAR,ENSG00000275970
PI16,Q6UXB8,PI16,ENSG00000164530
NCR2,O95944,NCR2,ENSG00000096264
LILRB3,O75022,LILRB3,ENSG00000204577
NEGR1,Q7Z3B1,NEGR1,ENSG00000172260
LILRB5,O75023,LILRB5,ENSG00000105609
MILR1,Q7Z6M3,MILR1,ENSG00000271605
JAML,Q86YT9,JAML,ENSG00000160593
PIGR,P01833,PIGR,ENSG00000162896
LILRA2,Q8N149,LILRA2,ENSG00000239998
LILRA2,Q8N149,LILRA2,ENSG00000275290
CNTNAP1,P78357,CNTNAP1,ENSG00000108797
OLR1,P78380,OLR1,ENSG00000173391
CD33,P20138,CD33,ENSG00000105383
PTGFRN,Q9P2B2,PTGFRN,ENSG00000134247
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276196
FCAR,P24071,FCAR,ENSG00000274580
BST1,Q10588,BST1,ENSG00000109743
LRRC15,Q8TF66,LRRC15,ENSG00000172061
CPM,P14384,CPM,ENSG00000135678
PEAR1,Q5VY43,PEAR1,ENSG00000187800
OSCAR,Q8IYS5,OSCAR,ENSG00000274703
OSCAR,Q8IYS5,OSCAR,ENSG00000278378
OSCAR,Q8IYS5,OSCAR,ENSG00000275551
OSCAR,Q8IYS5,OSCAR,ENSG00000277088
OSCAR,Q8IYS5,OSCAR,ENSG00000278533
OSCAR,Q8IYS5,OSCAR,ENSG00000275644
OSCAR,Q8IYS5,OSCAR,ENSG00000276982
OSCAR,Q8IYS5,OSCAR,ENSG00000273511
FCAR,P24071,FCAR,ENSG00000283953
FCAR,P24071,FCAR,ENSG00000284245
KIR2DS4,P43632,KIR2DS4,ENSG00000283870
FCAR,P24071,FCAR,ENSG00000283750
KIR2DS4,P43632,KIR2DS4,ENSG00000284264
KIR2DS4,P43632,KIR2DS4,ENSG00000283882
FCAR,P24071,FCAR,ENSG00000284004
FCAR,P24071,FCAR,ENSG00000284061
CGB1,A6NKQ9,CGB1,ENSG00000267631
CD300LB,A8K4G0,CD300LB,ENSG00000178789
KCNU1,A8MYU2,KCNU1,ENSG00000215262
KCNK1,O00180,KCNK1,ENSG00000135750
GRM8,O00222,GRM8,ENSG00000179603
F2RL2,O00254,F2RL2,ENSG00000164220
SLC1A7,O00341,SLC1A7,ENSG00000162383
ADGRB1,O14514,ADGRB1,ENSG00000181790
SLC9A3R1,O14745,SLC9A3R1,ENSG00000109062
GABRD,O14764,GABRD,ENSG00000187730
TAX1BP3,O14907,TAX1BP3,ENSG00000213977
NPFF,O15130,NPFF,ENSG00000139574
GRM6,O15303,GRM6,ENSG00000113262
GRIN2D,O15399,GRIN2D,ENSG00000105464
SLC16A3,O15427,SLC16A3,ENSG00000141526
FLRT2,O43155,FLRT2,ENSG00000185070
ADAM12,O43184,ADAM12,ENSG00000148848
GPR39,O43194,GPR39,ENSG00000183840
LRRTM2,O43300,LRRTM2,ENSG00000146006
ATP8B1,O43520,ATP8B1,ENSG00000081923
ADGRB2,O60241,ADGRB2,ENSG00000121753
ADGRB3,O60242,ADGRB3,ENSG00000135298
ATP10A,O60312,ATP10A,ENSG00000206190
CRLF1,O75462,CRLF1,ENSG00000006016
UPK3A,O75631,UPK3A,ENSG00000100373
UPK1B,O75841,UPK1B,ENSG00000114638
GABBR2,O75899,GABBR2,ENSG00000136928
MPDZ,O75970,MPDZ,ENSG00000107186
C1QL1,O75973,C1QL1,ENSG00000131094
NCR1,O76036,NCR1,ENSG00000275156
NCR1,O76036,NCR1,ENSG00000273535
NCR1,O76036,NCR1,ENSG00000278362
NCR1,O76036,NCR1,ENSG00000189430
ADGRL1,O94910,ADGRL1,ENSG00000072071
GLS,O94925,GLS,ENSG00000115419
SLITRK3,O94933,SLITRK3,ENSG00000121871
SLITRK5,O94991,SLITRK5,ENSG00000165300
KCNK2,O95069,KCNK2,ENSG00000082482
ADGRL2,O95490,ADGRL2,ENSG00000117114
NTSR2,O95665,NTSR2,ENSG00000169006
LY86,O95711,LY86,ENSG00000112799
TSPAN12,O95859,TSPAN12,ENSG00000106025
SLC16A8,O95907,SLC16A8,ENSG00000100156
PPY,P01298,PPY,ENSG00000108849
NPY,P01303,NPY,ENSG00000122585
CD4,P01730,CD4,ENSG00000010610
RLN1,P04808,RLN1,ENSG00000107018
CYBB,P04839,CYBB,ENSG00000165168
EDN1,P05305,EDN1,ENSG00000078401
CD1A,P06126,CD1A,ENSG00000158477
CHRNG,P07510,CHRNG,ENSG00000196811
CD3E,P07766,CD3E,ENSG00000198851
CTSG,P08311,CTSG,ENSG00000100448
FCGR3A,P08637,FCGR3A,ENSG00000203747
CD3G,P09693,CD3G,ENSG00000160654
CGB3,P0DN86,CGB3,ENSG00000104827
CGB7,P0DN87,CGB7,ENSG00000196337
PYY,P10082,PYY,ENSG00000131096
CHRNB1,P11230,CHRNB1,ENSG00000170175
CHRNB1,P11230,CHRNB1,ENSG00000283946
CD79A,P11912,CD79A,ENSG00000105369
FCGR1A,P12314,FCGR1A,ENSG00000150337
CYBA,P13498,CYBA,ENSG00000051523
EDN3,P14138,EDN3,ENSG00000124205
GABRA1,P14867,GABRA1,ENSG00000022355
KCNA2,P16389,KCNA2,ENSG00000177301
GJA1,P17302,GJA1,ENSG00000152661
TYRP1,P17643,TYRP1,ENSG00000107165
TPH1,P17752,TPH1,ENSG00000129167
PTPRA,P18433,PTPRA,ENSG00000132670
GABRG2,P18507,GABRG2,ENSG00000113327
SDC1,P18827,SDC1,ENSG00000115884
EDN2,P20800,EDN2,ENSG00000127129
CD247,P20963,CD247,ENSG00000198821
CD9,P21926,CD9,ENSG00000010278
TGM2,P21980,TGM2,ENSG00000198959
KCNA4,P22459,KCNA4,ENSG00000182255
PTGS1,P23219,PTGS1,ENSG00000095303
GLRA1,P23415,GLRA1,ENSG00000145888
GLRA2,P23416,GLRA2,ENSG00000101958
CBLN1,P23435,CBLN1,ENSG00000102924
PTPRD,P23468,PTPRD,ENSG00000153707
PTPRD,P23468,PTPRD,ENSG00000282932
SLC6A2,P23975,SLC6A2,ENSG00000103546
LAMA2,P24043,LAMA2,ENSG00000196569
EDNRB,P24530,EDNRB,ENSG00000136160
EDNRA,P25101,EDNRA,ENSG00000151617
F2R,P25116,F2R,ENSG00000181104
NPY1R,P25929,NPY1R,ENSG00000164128
GABRB3,P28472,GABRB3,ENSG00000166206
HSD11B1,P28845,HSD11B1,ENSG00000117594
CD1B,P29016,CD1B,ENSG00000158485
CD1C,P29017,CD1C,ENSG00000158481
GNA11,P29992,GNA11,ENSG00000088256
FCER1G,P30273,FCER1G,ENSG00000158869
SLC6A1,P30531,SLC6A1,ENSG00000157103
NTSR1,P30989,NTSR1,ENSG00000101188
SLC6A6,P31641,SLC6A6,ENSG00000131389
GABRA5,P31644,GABRA5,ENSG00000186297
SLC6A4,P31645,SLC6A4,ENSG00000108576
SHMT1,P34896,SHMT1,ENSG00000176974
SHMT2,P34897,SHMT2,ENSG00000182199
GABRA3,P34903,GABRA3,ENSG00000011677
SFTPD,P35247,SFTPD,ENSG00000133661
PTGS2,P35354,PTGS2,ENSG00000073756
TIE1,P35590,TIE1,ENSG00000066056
GJA5,P36382,GJA5,ENSG00000265107
GJC1,P36383,GJC1,ENSG00000182963
HSD17B2,P37059,HSD17B2,ENSG00000086696
SCNN1A,P37088,SCNN1A,ENSG00000111319
GRIK1,P39086,GRIK1,ENSG00000171189
DCT,P40126,DCT,ENSG00000080166
CD79B,P40259,CD79B,ENSG00000007312
PTGDS,P41222,PTGDS,ENSG00000107317
ADCYAP1R1,P41586,ADCYAP1R1,ENSG00000078549
GRM5,P41594,GRM5,ENSG00000168959
GRIA1,P42261,GRIA1,ENSG00000155511
GRIA2,P42262,GRIA2,ENSG00000120251
GRIA3,P42263,GRIA3,ENSG00000125675
SLC1A3,P43003,SLC1A3,ENSG00000079215
SLC1A2,P43004,SLC1A2,ENSG00000110436
SLC1A1,P43005,SLC1A1,ENSG00000106688
SSR1,P43307,SSR1,ENSG00000124783
SSR2,P43308,SSR2,ENSG00000163479
GABRA2,P47869,GABRA2,ENSG00000151834
GABRB2,P47870,GABRB2,ENSG00000145864
SLC6A8,P48029,SLC6A8,ENSG00000130821
GRIA4,P48058,GRIA4,ENSG00000152578
SLC6A12,P48065,SLC6A12,ENSG00000111181
SLC6A11,P48066,SLC6A11,ENSG00000132164
SLC6A9,P48067,SLC6A9,ENSG00000196517
GLRB,P48167,GLRB,ENSG00000109738
GABRA4,P48169,GABRA4,ENSG00000109158
SLC1A6,P48664,SLC1A6,ENSG00000105143
NPY2R,P49146,NPY2R,ENSG00000185149
PSEN1,P49768,PSEN1,ENSG00000080815
PSEN2,P49810,PSEN2,ENSG00000143801
NPY4R,P50391,NPY4R,ENSG00000204174
SCNN1B,P51168,SCNN1B,ENSG00000168447
SCNN1G,P51170,SCNN1G,ENSG00000166828
SCNN1D,P51172,SCNN1D,ENSG00000162572
SSR4,P51571,SSR4,ENSG00000180879
GPM6A,P51674,GPM6A,ENSG00000150625
SLC18A1,P54219,SLC18A1,ENSG00000036565
ATP12A,P54707,ATP12A,ENSG00000075673
NRXN1,P58400,NRXN1,ENSG00000179915
NRXN2,P58401,NRXN2,ENSG00000110076
CD81,P60033,CD81,ENSG00000110651
S100A10,P60903,S100A10,ENSG00000197747
RACK1,P63244,RACK1,ENSG00000204628
GABRE,P78334,GABRE,ENSG00000102287
DLG4,P78352,DLG4,ENSG00000132535
BTN3A2,P78410,BTN3A2,ENSG00000186470
QRFP,P83859,QRFP,ENSG00000188710
PKD1,P98161,PKD1,ENSG00000008710
ATP11A,P98196,ATP11A,ENSG00000068650
ATP8B2,P98198,ATP8B2,ENSG00000143515
MS4A2,Q01362,MS4A2,ENSG00000149534
SLC7A5,Q01650,SLC7A5,ENSG00000103257
SLC6A3,Q01959,SLC6A3,ENSG00000142319
SLC6A3,Q01959,SLC6A3,ENSG00000276996
CNTN2,Q02246,CNTN2,ENSG00000184144
CHRNE,Q04844,CHRNE,ENSG00000108556
GAD2,Q05329,GAD2,ENSG00000136750
GRIN1,Q05586,GRIN1,ENSG00000176884
SLC18A2,Q05940,SLC18A2,ENSG00000165646
CHRND,Q07001,CHRND,ENSG00000135902
CD300C,Q08708,CD300C,ENSG00000167850
GRIN2A,Q12879,GRIN2A,ENSG00000183454
GRIK2,Q13002,GRIK2,ENSG00000164418
GRIK3,Q13003,GRIK3,ENSG00000163873
GRIN2B,Q13224,GRIN2B,ENSG00000273079
GRM1,Q13255,GRM1,ENSG00000152822
PKD2,Q13563,PKD2,ENSG00000118762
SLC12A1,Q13621,SLC12A1,ENSG00000074803
DAG1,Q14118,DAG1,ENSG00000173402
GRM2,Q14416,GRM2,ENSG00000164082
SLC29A2,Q14542,SLC29A2,ENSG00000174669
KCNB1,Q14721,KCNB1,ENSG00000158445
GRM7,Q14831,GRM7,ENSG00000196277
GRM3,Q14832,GRM3,ENSG00000198822
GRM4,Q14833,GRM4,ENSG00000124493
GRIN2C,Q14957,GRIN2C,ENSG00000161509
KISS1,Q15726,KISS1,ENSG00000170498
NPY5R,Q15761,NPY5R,ENSG00000164129
GRIK4,Q16099,GRIK4,ENSG00000149403
GABRA6,Q16445,GABRA6,ENSG00000145863
GRIK5,Q16478,GRIK5,ENSG00000105737
SLC18A3,Q16572,SLC18A3,ENSG00000187714
DUOXA1,Q1HG43,DUOXA1,ENSG00000140254
TMEM30B,Q3MIR4,TMEM30B,ENSG00000182107
CD300E,Q496F6,CD300E,ENSG00000186407
NMS,Q5H8A3,NMS,ENSG00000204640
C1QL3,Q5VWW1,C1QL3,ENSG00000165985
TENM4,Q6N022,TENM4,ENSG00000149256
CGB2,Q6NT52,CGB2,ENSG00000104818
KCNIP4,Q6PIL6,KCNIP4,ENSG00000185774
KCNV1,Q6PIU1,KCNV1,ENSG00000164794
LRFN4,Q6PJG9,LRFN4,ENSG00000173621
CD300LD,Q6UXZ3,CD300LD,ENSG00000204345
FAT4,Q6V0I7,FAT4,ENSG00000196159
SLC29A4,Q7RTT9,SLC29A4,ENSG00000164638
PKD1L3,Q7Z443,PKD1L3,ENSG00000277481
C1QL2,Q7Z5L3,C1QL2,ENSG00000144119
ADGRG6,Q86SQ4,ADGRG6,ENSG00000112414
LRRTM1,Q86UE6,LRRTM1,ENSG00000162951
LRRTM4,Q86VH4,LRRTM4,ENSG00000176204
LRRTM3,Q86VH5,LRRTM3,ENSG00000198739
C1QL4,Q86Z23,C1QL4,ENSG00000186897
TPH2,Q8IWU9,TPH2,ENSG00000139287
NLGN4X,Q8N0W4,NLGN4X,ENSG00000146938
NLGN1,Q8N2Q7,NLGN1,ENSG00000169760
LRRC52,Q8N7C0,LRRC52,ENSG00000162763
ATP11C,Q8NB49,ATP11C,ENSG00000101974
SLC17A8,Q8NDX2,SLC17A8,ENSG00000179520
